carat,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
1.01,6.59,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,4191
0.77,5.94,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2275
0.38,4.62,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,832
0.7,5.74,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3205
0.7,5.54,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,2633
1.0,6.31,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,4081
1.2,6.87,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,5763
0.51,5.23,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1619
0.72,5.76,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3265
1.0,6.42,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,7453
1.13,6.67,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,6980
2.53,8.68,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,16709
0.39,4.69,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,919
1.2,6.82,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8590
0.31,4.33,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,544
0.51,5.19,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1312
0.57,5.44,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1292
0.73,5.88,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2581
0.41,4.79,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,683
1.02,6.49,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7192
0.4,4.7,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1333
0.54,5.27,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1615
0.26,4.15,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,554
0.5,5.09,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1316
0.56,5.31,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1915
2.01,8.19,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,9781
1.52,7.38,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,9067
1.0,6.29,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3998
0.42,4.79,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1216
0.51,4.99,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,1330
1.01,6.4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4588
0.38,4.65,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,832
1.08,6.62,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,6706
1.51,7.32,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,11161
1.1,6.67,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,5082
0.33,4.42,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,854
1.51,7.21,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,8770
1.0,6.35,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,6732
0.77,5.85,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2005
1.28,6.92,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,6451
0.32,4.45,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1044
0.5,5.04,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1250
0.54,5.42,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1637
1.07,6.51,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,8393
0.48,5.03,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1791
0.28,4.22,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,642
0.41,4.76,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,648
0.7,5.73,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1940
1.21,6.82,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8557
0.31,4.34,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,429
1.03,6.51,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,7726
0.25,4.11,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,430
0.71,5.79,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1843
0.26,4.06,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,545
1.03,6.44,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,4054
0.33,4.47,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1052
0.23,3.97,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,458
0.91,6.16,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3884
1.21,6.88,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,9779
2.0,7.93,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,12654
0.33,4.45,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,723
1.03,6.57,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,5143
0.26,4.21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,597
0.52,5.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1919
0.67,5.65,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1809
0.4,4.74,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,1089
0.7,5.64,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,2569
0.57,5.31,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2591
0.23,3.96,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,548
0.3,4.35,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,776
0.53,5.12,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,1432
0.32,4.38,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,645
1.0,6.34,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,4389
0.3,4.37,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,873
0.7,5.59,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1675
1.07,6.57,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,5661
0.53,5.19,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1070
1.22,6.82,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,9581
2.26,8.56,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,18426
0.4,4.8,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,900
1.1,6.74,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,3726
1.53,7.43,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,14344
1.01,6.41,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,5777
0.73,5.76,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3524
1.5,7.35,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,10681
0.51,5.17,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1562
